eval	set_ratio	sort_ratio	ratio	overlap	soundex	score	max	reverse	x_name	y_name	x_id	y_id
1	100	100	100	1	1	302	302	0	aventura	aventura	57111	277
1	100	100	100	1	1	302	302	0	alexandra	alexandra	57133	113
1	100	100	100	1	1	302	302	0	andreas martin	andreas martin	57173	181
1	100	100	50	1	0	251	251	1	judy weiss	weiss judy	57175	4989
1	100	100	100	1	1	302	302	0	hannah	hannah	57184	1931
1	100	100	50	1	0	251	251	1	sandy wagner	wagner sandy	57185	4949
1	100	47	43	.27272728	0	190.27272	190.27272	0	lil wayne	big sean & lil wayne & jhene aiko	57186	450
1	100	72	67	.5	0	239.5	239.5	0	lil wayne	eminem & lil wayne	57186	1429
1	100	58	51	.34615386	0	209.34616	209.34616	0	lil wayne	lil wayne & drake & future	57186	2750
1	94	94	94	.8888889	1	283.88889	283.88889	0	lil wayne	lilwayne	57186	2751
1	100	72	67	.5	0	239.5	239.5	0	lil wayne	lil wayne & t-pain	57186	2755
1	100	78	72	.5625	0	250.5625	250.5625	0	lil wayne	tyga & lil wayne	57186	4812
1	100	100	56	1	0	257	257	1	lil wayne	wayne lil	57186	4979
1	100	65	61	.43478259	1	227.43478	227.43478	0	porn kings	porn kings & dj supreme	57397	3708
1	100	100	100	1	1	302	302	0	novaspace	novaspace	57398	3383
1	100	100	100	1	1	302	302	0	groove coverage	groove coverage	57399	1867
1	100	100	81	1	0	282	282	1	the derek trucks band	derek trucks band the	57604	1106
1	100	89	63	.80952382	0	252.80952	252.80952	0	the derek trucks band	trucks derek band	57604	4787
1	100	100	100	1	1	302	302	0	paffendorf	paffendorf	57676	3527
1	100	71	67	.5	0	238.5	238.5	0	karel gott	bushido & karel gott	57720	655
1	100	71	67	.5	0	238.5	238.5	0	karel gott	bushido & karel gott	57720	657
1	100	100	50	1	0	251	251	1	karel gott	gott karel	57720	1836
1	100	74	74	.58823532	0	248.58824	248.58824	0	karel gott	karel gott dj tzi	57720	2429
1	100	100	100	1	1	302	302	0	clowns & helden	clowns & helden	57723	853
1	100	100	100	1	1	302	302	0	tr	tr	57777	4517
1	100	100	100	1	1	302	302	0	alkbottle	alkbottle	57783	119
1	100	52	42	.3137255	0	194.31372	194.31372	0	christina pluhar	pluhar christina & misia & rial nuria & larpeggiata	58368	3690
1	100	100	100	1	1	302	302	0	impellitteri	impellitteri	58413	2151
1	100	100	100	1	1	302	302	0	bomfunk mcs	bomfunk mcs	58513	542
1	100	57	34	.36170211	0	191.36171	191.36171	0	konstantin wecker	mey reinhard & wader hannes & wecker konstantin	58549	3072
1	100	100	59	1	0	260	260	1	konstantin wecker	wecker konstantin	58549	4984
1	100	100	100	1	1	302	302	0	empyrium	empyrium	58658	1437
1	100	100	100	1	1	302	302	0	wir sind helden	wir sind helden	58746	5066
1	88	88	88	.86956519	0	264.86957	264.86957	0	the allamerican rejects	all american rejects	58875	120
1	98	98	81	.95833331	0	277.95834	277.95834	0	the allamerican rejects	all-american rejects the	58875	126
1	98	98	98	.95833331	1	295.95834	295.95834	0	the allamerican rejects	the all-american rejects	58875	4572
1	100	100	100	1	1	302	302	0	suidakra	suidakra	58897	4470
1	100	100	56	1	0	257	257	1	the lords	lords the	58935	2805
1	100	100	71	1	0	272	272	1	the black keys	black keys the	59036	477
1	100	100	100	1	1	302	302	0	the black keys	the black keys	59036	4580
0	100	69	69	.52173913	0	238.52174	238.52174	0	the new year	the new year hit makers	59074	4620
1	100	100	60	1	0	261	261	1	ben becker	becker ben	59077	385
1	100	100	100	1	1	302	302	0	iron & wine	iron & wine	59085	2173
1	100	100	100	1	1	302	302	0	hansi hinterseer	hansi hinterseer	59089	1938
1	100	100	63	1	0	264	264	1	hansi hinterseer	hinterseer hansi	59089	2045
1	100	100	62	1	0	263	263	1	tony marshall	marshall tony	59090	2956
1	100	100	100	1	1	302	302	0	tony marshall	tony marshall	59090	4746
1	100	100	62	1	0	263	263	1	lena valaitis	valaitis lena	59091	4859
1	100	100	46	1	0	247	247	1	andrea jrgens	jrgens andrea	59092	2382
1	100	100	100	1	1	302	302	0	unheilig	unheilig	59198	4838
1	100	100	100	1	1	302	302	0	asp	asp	59202	252
1	100	100	62	1	0	263	263	1	lale andersen	andersen lale	59217	172
1	100	100	62	1	0	263	263	1	lale andersen	andersen lale	59217	173
1	100	100	50	1	0	251	251	1	charles aznavour	aznavour charles	59290	300
1	100	100	100	1	1	302	302	0	gloria	gloria	59321	1813
1	100	100	100	1	1	302	302	0	ayo	ayo	59322	294
1	100	100	100	1	1	302	302	0	ayo	ayo	59322	295
1	100	100	100	1	1	302	302	0	nick kamen	nick kamen	59518	3331
1	100	100	71	1	0	272	272	1	udo lindenberg	lindenberg udo	59834	2761
1	100	60	41	.40000001	0	201.39999	201.39999	0	udo lindenberg	lindenberg udo & das panikorchester	59834	2763
1	100	100	100	1	1	302	302	0	udo lindenberg	udo lindenberg	59834	4824
1	100	58	56	.3888889	1	215.38889	215.38889	0	udo lindenberg	udo lindenberg & das panik-orchester	59834	4825
1	100	74	70	.53846157	1	245.53847	245.53847	0	udo lindenberg	udo lindenberg & jan delay	59834	4826
1	100	100	100	1	1	302	302	0	absu	absu	59843	44
1	100	59	60	.42857143	0	219.42857	219.42857	0	milk & sugar	milk & sugar & maria marquez	59947	3114
1	100	100	100	1	1	302	302	0	international pony	international pony	59959	2167
1	100	100	100	1	1	302	302	0	haindling	haindling	60204	1923
1	100	100	100	1	1	302	302	0	bishop allen	bishop allen	60251	467
1	100	100	50	1	0	251	251	1	georg danzer	danzer georg	60317	993
1	100	100	50	1	0	251	251	1	georg danzer	danzer georg	60317	994
1	100	100	100	1	1	302	302	0	georg danzer	georg danzer	60317	1767
1	100	100	100	1	1	302	302	0	relax	relax	60319	3868
1	96	96	52	.91666669	0	244.91667	244.91667	0	andr heller	heller andre	60322	1999
1	100	100	65	1	0	266	266	1	georg ringsgwandl	ringsgwandl georg	60323	3911
1	100	100	100	1	1	302	302	0	lazard	lazard	60610	2696
1	100	100	100	1	1	302	302	0	die flippers	die flippers	60689	1155
1	100	100	67	1	0	268	268	1	die flippers	flippers die	60689	1592
0	100	56	56	.5625	0	212.5625	212.5625	0	lisa lisa	lisa mikolaschek	60832	2778
1	100	100	55	1	0	256	256	1	vienna teng	teng vienna	60867	4547
1	100	100	100	1	1	302	302	0	christer	christer	60974	800
1	100	63	41	.38461539	0	204.38461	204.38461	0	helmuth rilling	rilling helmuth & gchinger kantorei & &	61049	3910
1	100	100	100	1	1	302	302	0	francine jordi	francine jordi	61424	1646
1	100	100	100	1	1	302	302	0	northern lite	northern lite	61643	3378
1	100	100	71	1	0	272	272	1	the libertines	libertines the	61696	2743
1	100	75	53	.55882353	0	228.55882	228.55882	0	gustavo santaolalla	ost & santaolalla gustavo composer	61861	3485
1	100	100	58	1	0	259	259	1	atze schrder	schrder atze	61912	4105
1	100	100	100	1	1	302	302	0	wise guys	wise guys	62306	5068
1	100	75	69	.52941179	0	244.52942	244.52942	0	wise guys	wise guys & ahrth	62306	5069
1	100	100	100	1	1	302	302	0	largo	largo	62544	2670
1	100	100	100	1	1	302	302	0	captain hollywood	captain hollywood	62616	710
1	100	76	72	.56521738	0	248.56522	248.56522	0	cody chesnutt	patrice & cody chesnutt	62732	3571
0	82	82	82	.8888889	0	246.88889	246.88889	0	bob andy	borg andy	63948	559
1	100	100	100	1	1	302	302	0	freud	freud	64099	1681
1	100	60	45	.42857143	0	205.42857	205.42857	0	louie austen	austen louie ftsenor coconut	64127	267
1	100	100	100	1	1	302	302	0	evanescence	evanescence	64482	1481
1	100	100	100	1	1	302	302	0	mia	mia	64499	2852
1	100	100	100	1	1	302	302	0	mia	mia	64499	3076
1	100	100	100	1	1	302	302	0	girls aloud	girls aloud	64556	1795
1	100	100	100	1	1	302	302	0	michelle	michelle	64668	3091
1	100	100	60	1	0	261	261	1	roy harper	harper roy	64732	1955
1	100	100	100	1	1	302	302	0	maxim	maxim	64935	3010
1	100	100	100	1	1	302	302	0	berliner philharmoniker	berliner philharmoniker	64981	428
1	100	67	63	.46000001	0	230.46001	230.46001	0	berliner philharmoniker	lang lang & berliner philharmoniker & rattle simon	64981	2662
1	100	100	100	1	1	302	302	0	gwen stefani	gwen stefani	65422	1903
0	75	50	41	.28301886	0	166.28302	166.28302	0	barry bernstein	abbado & argerich & bernstein & karajan & menuhin & &	65502	40
1	100	100	100	1	1	302	302	0	shining	shining	65543	4214
1	92	92	92	1	0	277	277	0	siw malmkvist	siw malmkwist	65604	4267
1	100	100	100	1	1	302	302	0	the boomtown rats	the boomtown rats	65665	4581
0	78	56	53	.4074074	0	187.40741	187.40741	0	gabriel ren	urach gabriel & jungen fidl	65758	4843
1	100	100	100	1	1	302	302	0	fink	fink	65881	1567
1	100	100	100	1	1	302	302	0	stoppok	stoppok	65885	4444
1	100	100	100	1	1	302	302	0	maroon 5	maroon 5	66179	2947
1	100	50	43	.27272728	0	193.27272	193.27272	0	peter alexander	dalida & kraus peter & herold ted & alexander peter & &	66192	980
1	100	100	60	1	0	261	261	1	max tundra	tundra max	66445	4791
1	100	100	100	1	1	302	302	0	lordi	lordi	66525	2804
1	100	100	50	1	0	251	251	1	klaus badelt	badelt klaus	66623	318
1	100	100	100	1	1	302	302	0	klaus badelt	klaus badelt	66623	2545
1	100	54	54	.36842105	0	208.36842	208.36842	0	dj rush	dj rush and pet duo	67205	1257
1	81	56	52	.42105263	0	189.42105	189.42105	0	paul kalkbrenner	kalkbrenner p & kalkbrenner f & appl f	67216	2398
1	100	100	69	1	0	270	270	1	paul kalkbrenner	kalkbrenner paul	67216	2399
1	100	64	62	.44444445	0	226.44444	226.44444	0	paul kalkbrenner	kalkbrenner paul & kalkbrenner fritz	67216	2400
1	100	89	63	.72727275	0	252.72728	252.72728	0	paul kalkbrenner	ost & kalkbrenner paul	67216	3482
1	100	100	100	1	1	302	302	0	paul kalkbrenner	paul kalkbrenner	67216	3574
1	100	67	64	.46666667	0	231.46666	231.46666	0	barbara tucker	the cube guys & barbara tucker	67316	4589
1	100	100	100	1	1	302	302	0	passenger	passenger	67631	3566
1	100	100	100	1	1	302	302	0	candi staton	candi staton	67710	693
1	100	69	65	.47999999	0	234.48	234.48	0	candi staton	the source & candi staton	67710	4647
1	100	100	100	1	1	302	302	0	jason mraz	jason mraz	68173	2247
1	100	100	50	1	0	251	251	1	jason mraz	mraz jason	68173	3209
1	100	100	100	1	1	302	302	0	farid	farid	68316	1525
1	100	100	100	1	1	302	302	0	dieter thomas kuhn	dieter thomas kuhn	69114	1182
1	100	100	67	1	0	268	268	1	dieter thomas kuhn	kuhn dieter-thomas	69114	2614
1	100	100	45	1	0	246	246	1	jrgen drews	drews jrgen	69116	1337
1	100	100	100	1	1	302	302	0	jrgen drews	jrgen drews	69116	2381
1	100	100	100	1	1	302	302	0	baracuda	baracuda	69260	333
1	100	100	100	1	1	302	302	0	zodiac	zodiac	69269	5170
1	100	100	100	1	1	302	302	0	bauchklang	bauchklang	69576	367
1	100	100	100	1	1	302	302	0	mariza	mariza	70323	2931
1	100	100	100	1	1	302	302	0	tony d	tony d	70926	4745
1	100	100	100	1	1	302	302	0	avenged sevenfold	avenged sevenfold	71902	276
1	100	100	100	1	1	302	302	0	rooney	rooney	72008	3946
0	84	84	84	.89999998	0	252.89999	252.89999	0	wat tyler	ward tyler	72171	4963
1	100	70	46	.5	0	216.5	216.5	0	viktoria tolstoy	tolstoy viktoria & karlzon jacob	72317	4731
0	100	71	67	.5	0	238.5	238.5	0	wayne static	lil wayne & static major	72883	2754
1	100	100	100	1	1	302	302	0	dixie chicks	dixie chicks	72940	1227
1	100	100	100	1	1	302	302	0	bob	bob	73550	306
1	100	100	100	1	1	302	302	0	kool savas	kool savas	73626	2583
1	100	100	64	1	0	265	265	1	the monroes	monroes the	73664	3167
1	100	100	100	1	1	302	302	0	the monroes	the monroes	73664	4616
1	100	100	100	1	1	302	302	0	heintje	heintje	73841	1988
1	100	100	100	1	1	302	302	0	wisdom	wisdom	73893	5067
1	100	100	57	1	0	258	258	1	kelly clarkson	clarkson kelly	74202	839
1	100	100	57	1	0	258	258	1	kelly clarkson	clarkson kelly	74202	840
1	100	100	100	1	1	302	302	0	kelly clarkson	kelly clarkson	74202	2480
1	100	67	63	.45833334	0	230.45833	230.45833	0	crazy horse	young neil & crazy horse	74236	5133
1	100	100	100	1	1	302	302	0	kamal	kamal	74381	2408
1	100	35	29	.16949153	1	165.16949	165.16949	0	darcangelo	darcangelo & damrau & villazon & erdmann & nezet-seguin & &	74719	962
1	100	100	100	1	1	302	302	0	bibi blocksberg	bibi blocksberg	74910	442
1	100	75	68	.51724136	1	244.51724	244.51724	0	bibi blocksberg	bibi blocksberg & bibi & tina	74910	443
1	100	100	100	1	1	302	302	0	scissor sisters	scissor sisters	75254	4120
1	100	100	100	1	1	302	302	0	zero assoluto	zero assoluto	75256	5158
1	100	100	100	1	1	302	302	0	john sinclair	john sinclair	75262	2313
1	100	68	68	.51999998	1	237.52	237.52	0	john sinclair	john sinclair classics 16	75262	2314
1	100	68	68	.51999998	1	237.52	237.52	0	john sinclair	john sinclair classics 17	75262	2315
1	100	74	74	.59090906	1	249.59091	249.59091	0	john sinclair	john sinclair folge 85	75262	2316
1	100	74	74	.59090906	1	249.59091	249.59091	0	john sinclair	john sinclair-folge 86	75262	2317
1	100	100	62	1	0	263	263	1	john sinclair	sinclair john	75262	4251
1	100	74	46	.59090906	0	220.59091	220.59091	0	john sinclair	sinclair john folge 47	75262	4252
1	100	74	46	.59090906	0	220.59091	220.59091	0	john sinclair	sinclair john folge 48	75262	4253
1	100	74	46	.59090906	0	220.59091	220.59091	0	john sinclair	sinclair john folge 49	75262	4254
1	100	74	46	.59090906	0	220.59091	220.59091	0	john sinclair	sinclair john folge 50	75262	4255
1	100	100	100	1	1	302	302	0	larry brent	larry brent	75273	2673
1	100	100	64	1	0	265	265	1	hape kerkeling	kerkeling hape	75274	2494
0	100	59	59	.41666666	0	218.41667	218.41667	0	chris	watzik chris	75304	4975
1	100	100	55	1	0	256	256	1	graham nash	nash graham	75742	3262
1	100	100	100	1	1	302	302	0	oliver	oliver	76528	3432
1	100	100	78	1	0	279	279	1	nils landgren funk unit	landgren nils funk unit	76604	2659
1	100	69	47	.47826087	0	216.47826	216.47826	0	mario barth	barth mario & paul kuhn	76866	350
1	100	100	56	1	0	257	257	1	the kills	kills the	77158	2522
0	100	88	88	.77777779	1	277.77777	277.77777	0	jackson	jackson 5	77159	2197
1	100	100	100	1	1	302	302	0	m83	m83	77161	2854
1	100	100	100	1	1	302	302	0	michael bubl	michael bubl	77944	3078
1	100	100	100	1	1	302	302	0	jerry reed	jerry reed	77989	2280
1	100	63	43	.42307693	0	206.42308	206.42308	0	brian tyler	ost & tyler brian composer	79430	3489
1	100	100	100	1	1	302	302	0	wizard	wizard	79897	5076
1	100	100	69	1	0	270	270	1	joe bonamassa	bonamassa joe	79965	546
1	100	72	58	.51999998	0	230.52	230.52	0	joe bonamassa	hart beth & bonamassa joe	79965	1966
1	100	100	100	1	1	302	302	0	joe bonamassa	joe bonamassa	79965	2292
1	100	100	100	1	1	302	302	0	traumschmiere	traumschmiere	80019	4516
1	100	74	71	.55172414	0	245.55173	245.55173	0	styles of beyond	fort minor & styles of beyond	80433	1639
1	100	100	50	1	0	251	251	1	volker rosin	rosin volker	80762	3952
1	100	100	79	1	0	280	280	1	dickey betts & great southern	betts dickey & great southern	81493	437
1	100	100	100	1	1	302	302	0	leonard	leonard	81673	2723
1	100	80	75	.60000002	0	255.60001	255.60001	0	sister nancy	stylo & sister nancy	81933	4460
1	100	100	57	1	0	258	258	1	peter cincotti	cincotti peter	82029	820
1	100	100	100	1	1	302	302	0	djs unlimited	djs unlimited	82040	1269
1	100	100	64	1	0	265	265	1	lisa miskovsky	miskovsky lisa	82455	3131
1	100	100	58	1	0	259	259	1	shawn desman	desman shawn	82520	1111
1	100	100	69	1	0	270	270	1	die skeptiker	skeptiker die	83457	4272
0	100	17	13	.071428575	0	130.07143	130.07143	0	kc	wrsngerknaben & tlzer kc & &	83556	5096
1	100	100	100	1	1	302	302	0	gerard	gerard	83753	1771
1	100	100	60	1	0	261	261	1	derek sherinian	sherinian derek	84582	4207
1	100	100	100	1	1	302	302	0	rpwl	rpwl	84596	3971
1	100	100	100	1	1	302	302	0	william	william	84601	5043
1	100	100	50	1	0	251	251	1	dave gahan	gahan dave	84647	1732
1	100	100	100	1	1	302	302	0	justice	justice	84770	2365
1	100	67	63	.46153846	0	230.46153	230.46153	0	modeselektor	fettes brot & modeselektor	85261	1552
1	100	100	100	1	1	302	302	0	wolf	wolf	85500	5078
1	100	100	100	1	1	302	302	0	helium vola	helium vola	85554	1997
0	91	91	91	1	0	274	274	0	kelly marie	kelly maite	85568	2482
1	100	100	100	1	1	302	302	0	austria 3	austria 3	85916	271
1	100	54	49	.32258064	0	203.32259	203.32259	0	don diablo	don diablo & alex clare & kelis	86296	1285
1	100	100	100	1	1	302	302	0	osi	osi	86472	3397
1	100	100	100	1	1	302	302	0	sinner	sinner	86483	4258
1	100	100	100	1	1	302	302	0	disbelief	disbelief	86756	1201
1	100	67	62	.44999999	0	229.45	229.45	0	kardinal offishall	akon & colby odonis & kardinal offishall	87203	81
1	97	97	97	.94444442	1	292.94446	292.94446	0	kardinal offishall	kardinal offishal	87203	2426
1	100	88	84	.72000003	1	273.72	273.72	0	kardinal offishall	kardinal offishall & akon	87203	2427
1	100	100	62	1	0	263	263	1	andy sheppard	sheppard andy	87541	4205
1	100	100	100	1	1	302	302	0	liquid liquid	liquid liquid	87771	2773
1	100	100	100	1	1	302	302	0	kataklysm	kataklysm	87879	2442
0	100	53	53	.36363637	0	206.36363	206.36363	0	nemo	findet nemo	87927	1565
1	100	100	100	1	1	302	302	0	marianne rosenberg	marianne rosenberg	88031	2924
1	100	100	50	1	0	251	251	1	marianne rosenberg	rosenberg marianne	88031	3950
1	100	75	47	.54545456	0	222.54546	222.54546	0	sabine meyer	meyer sabine & various	88360	3073
1	100	100	67	1	0	268	268	1	the thermals	thermals the	88418	4674
1	100	100	100	1	1	302	302	0	johnny guitar watson	johnny guitar watson	88953	2320
1	100	90	71	.82608694	0	261.82608	261.82608	0	the frank popp ensemble	popp frank ensemble	89138	3706
1	100	100	100	1	1	302	302	0	circle ii circle	circle ii circle	89217	824
1	100	100	64	1	0	265	265	1	rob tognoni	tognoni rob	89818	4729
1	100	100	100	1	1	302	302	0	fantasy	fantasy	90096	1519
1	100	100	100	1	1	302	302	0	clueso	clueso	90108	854
1	100	100	100	1	1	302	302	0	erdmbel	erdmbel	90169	1454
1	100	100	100	1	1	302	302	0	lauren wood	lauren wood	90654	2686
1	100	100	100	1	1	302	302	0	tatu	tatu	90927	4508
1	100	100	100	1	1	302	302	0	tomte	tomte	92017	4739
0	84	84	84	.72727275	0	252.72728	252.72728	0	game theory	game the	92656	1738
1	100	100	100	1	1	302	302	0	umbra et imago	umbra et imago	93075	4834
1	100	100	100	1	1	302	302	0	kate yanai	kate yanai	93096	2451
1	100	67	63	.45454547	0	230.45454	230.45454	0	18 summers	noxx sara & 18 summers	93202	3386
1	100	100	100	1	1	302	302	0	lyambiko	lyambiko	93205	2846
1	100	100	64	1	0	265	265	1	nino de angelo	de angelo nino	93242	1054
0	80	80	80	.66666669	1	241.66667	241.66667	0	ev	eav	93415	1367
1	100	100	100	1	1	302	302	0	christian hornbostel	christian hornbostel	94277	803
1	100	100	67	1	0	268	268	1	the national	national the	94349	3273
1	100	100	100	1	1	302	302	0	doro	doro	94380	1303
1	100	100	100	1	1	302	302	0	amigos	amigos	94385	159
1	100	75	75	.60000002	0	250.60001	250.60001	0	amigos	amigos die	94385	161
1	100	100	100	1	1	302	302	0	hildegard knef	hildegard knef	94407	2038
1	100	100	64	1	0	265	265	1	hildegard knef	knef hildegard	94407	2568
1	100	100	100	1	1	302	302	0	klubbhoppers	klubbhoppers	94408	2563
1	100	100	100	1	1	302	302	0	mnchener freiheit	mnchener freiheit	94494	3242
1	100	100	100	1	1	302	302	0	mnchener freiheit	mnchener freiheit	94494	3245
1	100	100	100	1	1	302	302	0	onslaught	onslaught	95664	3458
1	100	100	55	1	0	256	256	1	leslie west	west leslie	95928	5003
1	100	100	57	1	0	258	258	1	gavin rossdale	rossdale gavin	96015	3957
1	100	100	64	1	0	265	265	1	the meteors	meteors the	96151	3065
1	100	100	68	1	0	269	269	1	jrgen von der lippe	von der lippe jrgen	96230	4934
1	100	100	100	1	1	302	302	0	ice age	ice age	96586	2116
1	100	88	88	.77777779	1	277.77777	277.77777	0	ice age	ice age 2	96586	2117
1	100	100	55	1	0	256	256	1	daliah lavi	lavi daliah	96721	2690
1	100	100	100	1	1	302	302	0	dark age	dark age	96900	1001
1	100	100	100	1	1	302	302	0	cult of luna	cult of luna	97187	943
1	100	100	100	1	1	302	302	0	nadine	nadine	97308	3250
1	100	100	100	1	1	302	302	0	yob	yob	98007	5128
1	100	100	54	1	0	255	255	1	benny benassi	benassi benny	98146	411
1	100	76	72	.56521738	0	248.56522	248.56522	0	benny benassi	benny benassi & gary go	98146	414
1	100	67	67	.5	0	234.5	234.5	0	benny benassi	benny benassi pres the biz	98146	415
1	100	68	65	.48148149	0	233.48148	233.48148	0	benny benassi	chris brown & benny benassi	98146	792
1	100	100	100	1	1	302	302	0	blues company	blues company	98691	515
0	89	89	89	.80000001	1	268.79999	268.79999	0	whitt	witt	98961	5073
1	100	100	67	1	0	268	268	1	dan berglund	berglund dan	99191	423
1	100	100	61	1	0	262	262	1	renaud garcia-fons	garcia-fons renaud	99299	1743
1	100	100	100	1	1	302	302	0	sara k	sara k	99561	4047
1	100	100	100	1	1	302	302	0	sia	sia	100154	4219
1	100	100	100	1	1	302	302	0	topmodelz	topmodelz	100199	4749
1	100	58	53	.3611111	1	212.36111	212.36111	0	laidback luke	laidback luke & steve aoki & lil jon	100544	2650
